pmid	file_name	sheet_name	isolate_id	bioproject_accession	biosample_accession	assembly_accession	genbank_accessions	refseq_accessions	sra_accession	other_accessions	drug	mic_sign	mic	sir_call	notes
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_42								fosfomycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_42								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								fosfomycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_43								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								trimethoprim			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								fosfomycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7068_7_6								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_36								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								rifampin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								vancomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								mupirocin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								linezolid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_35								daptomycin			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								gentamicin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								erythromycin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								oxacillin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								fusidic acid			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								tetracycline			S	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								ciprofloxacin			R	
25038069	supp_dku271_dku271supp_table1.xlsx	Ark1	7067_4_41								rifampin			S	
