pmid	file_name	sheet_name	isolate_id	bioproject_accession	biosample_accession	assembly_accession	genbank_accessions	refseq_accessions	sra_accession	other_accessions	drug	mic_sign	mic	sir_call	notes
33658988	Table_1.xlsx	ST1	15-01065								daptomycin	=	8.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-01065								penicillin			R	
33658988	Table_1.xlsx	ST1	15-01065								oxacillin			R	
33658988	Table_1.xlsx	ST1	15-01065								erythromycin			R	
33658988	Table_1.xlsx	ST1	15-01065								clindamycin			I	
33658988	Table_1.xlsx	ST1	15-01065								vancomycin			R	
33658988	Table_1.xlsx	ST1	15-01065								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	15-01065								rifampin			R	
33658988	Table_1.xlsx	ST1	15-01065								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	15-01065								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-01065								cefoxitin			I	
33658988	Table_1.xlsx	ST1	09-01199								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	09-01199								penicillin			R	
33658988	Table_1.xlsx	ST1	09-01199								oxacillin			R	
33658988	Table_1.xlsx	ST1	09-01199								erythromycin			R	
33658988	Table_1.xlsx	ST1	09-01199								clindamycin			I	
33658988	Table_1.xlsx	ST1	09-01199								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	09-01199								rifampin			R	
33658988	Table_1.xlsx	ST1	09-01199								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	09-01199								daptomycin			R	
33658988	Table_1.xlsx	ST1	08-02052								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	08-02052								penicillin			R	
33658988	Table_1.xlsx	ST1	08-02052								oxacillin			R	
33658988	Table_1.xlsx	ST1	08-02052								erythromycin			R	
33658988	Table_1.xlsx	ST1	08-02052								clindamycin			I	
33658988	Table_1.xlsx	ST1	08-02052								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	08-02052								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	08-02052								daptomycin			R	
33658988	Table_1.xlsx	ST1	09-02538								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	09-02538								penicillin			R	
33658988	Table_1.xlsx	ST1	09-02538								oxacillin			R	
33658988	Table_1.xlsx	ST1	09-02538								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	09-02538								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	09-02538								daptomycin			R	
33658988	Table_1.xlsx	ST1	10-00109-2								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	10-00109-2								penicillin			R	
33658988	Table_1.xlsx	ST1	10-00109-2								oxacillin			R	
33658988	Table_1.xlsx	ST1	10-00109-2								erythromycin			R	
33658988	Table_1.xlsx	ST1	10-00109-2								teicoplanin			I	
33658988	Table_1.xlsx	ST1	10-00109-2								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	10-00109-2								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	10-00109-2								daptomycin			R	
33658988	Table_1.xlsx	ST1	10-00785								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	10-00785								penicillin			R	
33658988	Table_1.xlsx	ST1	10-00785								oxacillin			R	
33658988	Table_1.xlsx	ST1	10-00785								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	10-00785								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	10-00785								daptomycin			R	
33658988	Table_1.xlsx	ST1	10-02824								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	10-02824								penicillin			R	
33658988	Table_1.xlsx	ST1	10-02824								oxacillin			R	
33658988	Table_1.xlsx	ST1	10-02824								erythromycin			R	
33658988	Table_1.xlsx	ST1	10-02824								clindamycin			I	
33658988	Table_1.xlsx	ST1	10-02824								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	10-02824								mupirocin			R	
33658988	Table_1.xlsx	ST1	10-02824								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	10-02824								daptomycin			R	
33658988	Table_1.xlsx	ST1	11-00260								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	11-00260								penicillin			R	
33658988	Table_1.xlsx	ST1	11-00260								oxacillin			R	
33658988	Table_1.xlsx	ST1	11-00260								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	11-00260								rifampin			R	
33658988	Table_1.xlsx	ST1	11-00260								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	11-00260								daptomycin			R	
33658988	Table_1.xlsx	ST1	11-03269								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	11-03269								penicillin			R	
33658988	Table_1.xlsx	ST1	11-03269								oxacillin			R	
33658988	Table_1.xlsx	ST1	11-03269								erythromycin			R	
33658988	Table_1.xlsx	ST1	11-03269								clindamycin			I	
33658988	Table_1.xlsx	ST1	11-03269								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	11-03269								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	11-03269								daptomycin			R	
33658988	Table_1.xlsx	ST1	11-03623								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	11-03623								penicillin			R	
33658988	Table_1.xlsx	ST1	11-03623								oxacillin			R	
33658988	Table_1.xlsx	ST1	11-03623								erythromycin			R	
33658988	Table_1.xlsx	ST1	11-03623								clindamycin			I	
33658988	Table_1.xlsx	ST1	11-03623								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	11-03623								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	11-03623								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-00556								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-00556								penicillin			R	
33658988	Table_1.xlsx	ST1	13-00556								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-00556								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-00556								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-00556								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-00556								rifampin			R	
33658988	Table_1.xlsx	ST1	13-00556								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-00556								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-03523-2								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-03523-2								penicillin			R	
33658988	Table_1.xlsx	ST1	13-03523-2								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-03523-2								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-03523-2								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-03523-2								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-03523-2								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-03523-2								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-03831								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-03831								penicillin			R	
33658988	Table_1.xlsx	ST1	13-03831								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-03831								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-03831								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-03831								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-03831								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-03831								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-04344								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-04344								penicillin			R	
33658988	Table_1.xlsx	ST1	13-04344								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-04344								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-04344								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-04344								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-04344								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-00724								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-00724								penicillin			R	
33658988	Table_1.xlsx	ST1	14-00724								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-00724								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-00724								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-00724								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-00724								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-00724								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-00724								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-00753								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-00753								penicillin			R	
33658988	Table_1.xlsx	ST1	14-00753								gentamicin			R	
33658988	Table_1.xlsx	ST1	14-00753								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-00753								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-01258								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-01258								penicillin			R	
33658988	Table_1.xlsx	ST1	14-01258								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-01258								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-01258								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-01258								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-01258								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-01258								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-01258								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-01371								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-01371								penicillin			R	
33658988	Table_1.xlsx	ST1	14-01371								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-01371								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-01371								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-01371								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-01371								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-01371								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-01371								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-02151								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-02151								penicillin			R	
33658988	Table_1.xlsx	ST1	14-02151								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-02151								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-02151								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-02151								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-02151								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-02151								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-02151								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-02510								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-02510								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-02510								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-03170								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-03170								penicillin			R	
33658988	Table_1.xlsx	ST1	14-03170								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-03171								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-03171								penicillin			R	
33658988	Table_1.xlsx	ST1	14-03171								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-03171								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-03171								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-03171								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-03171								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-03244								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-03244								penicillin			R	
33658988	Table_1.xlsx	ST1	14-03244								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-03244								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-03244								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-03244								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-03244								cefoxitin			I	
33658988	Table_1.xlsx	ST1	15-00345								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-00345								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	15-00345								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	15-00345								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-00434								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-00434								penicillin			R	
33658988	Table_1.xlsx	ST1	15-00434								oxacillin			R	
33658988	Table_1.xlsx	ST1	15-00434								erythromycin			R	
33658988	Table_1.xlsx	ST1	15-00434								clindamycin			I	
33658988	Table_1.xlsx	ST1	15-00434								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	15-00434								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	15-00434								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-00434								cefoxitin			I	
33658988	Table_1.xlsx	ST1	15-00574								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-00574								penicillin			R	
33658988	Table_1.xlsx	ST1	15-00574								oxacillin			R	
33658988	Table_1.xlsx	ST1	15-00574								erythromycin			R	
33658988	Table_1.xlsx	ST1	15-00574								clindamycin			I	
33658988	Table_1.xlsx	ST1	15-00574								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	15-00574								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	15-00574								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-00574								cefoxitin			I	
33658988	Table_1.xlsx	ST1	15-00711								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-00711								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-00752								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-00752								penicillin			R	
33658988	Table_1.xlsx	ST1	15-00752								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-01414								daptomycin	=	4.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-01414								daptomycin			R	
33658988	Table_1.xlsx	ST1	08-02376								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	08-02376								penicillin			R	
33658988	Table_1.xlsx	ST1	08-02376								oxacillin			R	
33658988	Table_1.xlsx	ST1	08-02376								erythromycin			R	
33658988	Table_1.xlsx	ST1	08-02376								clindamycin			I	
33658988	Table_1.xlsx	ST1	08-02376								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	08-02376								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	08-02376								daptomycin			R	
33658988	Table_1.xlsx	ST1	12-03920								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	12-03920								penicillin			R	
33658988	Table_1.xlsx	ST1	12-03920								oxacillin			R	
33658988	Table_1.xlsx	ST1	12-03920								erythromycin			R	
33658988	Table_1.xlsx	ST1	12-03920								clindamycin			I	
33658988	Table_1.xlsx	ST1	12-03920								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	12-03920								mupirocin			I	
33658988	Table_1.xlsx	ST1	12-03920								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	12-03920								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-02338								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-02338								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-02338								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-02671								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-02671								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-02671								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-02671								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-02987-1								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-02987-1								penicillin			R	
33658988	Table_1.xlsx	ST1	13-02987-1								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-03385								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-03385								penicillin			R	
33658988	Table_1.xlsx	ST1	13-03385								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-03385								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-03385								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-04050								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-04050								penicillin			R	
33658988	Table_1.xlsx	ST1	13-04050								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-04050								gentamicin			R	
33658988	Table_1.xlsx	ST1	13-04050								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-04050								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-04050								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-04050								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-04050								daptomycin			R	
33658988	Table_1.xlsx	ST1	13-04448								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-04448								penicillin			R	
33658988	Table_1.xlsx	ST1	13-04448								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-04448								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-04448								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-04448								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-04448								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-01459								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-01459								penicillin			R	
33658988	Table_1.xlsx	ST1	14-01459								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-01459								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-01459								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-01459								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-01459								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-01459								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-01459								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-02100								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-02100								penicillin			R	
33658988	Table_1.xlsx	ST1	14-02100								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-02229								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-02229								penicillin			R	
33658988	Table_1.xlsx	ST1	14-02229								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-02720								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-02720								gentamicin			R	
33658988	Table_1.xlsx	ST1	14-02720								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-02720								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-02720								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-02720								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-02720								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-03011								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-03011								penicillin			R	
33658988	Table_1.xlsx	ST1	14-03011								oxacillin			R	
33658988	Table_1.xlsx	ST1	14-03011								erythromycin			R	
33658988	Table_1.xlsx	ST1	14-03011								clindamycin			I	
33658988	Table_1.xlsx	ST1	14-03011								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	14-03011								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	14-03011								daptomycin			R	
33658988	Table_1.xlsx	ST1	14-03011								cefoxitin			I	
33658988	Table_1.xlsx	ST1	14-03706								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	14-03706								penicillin			R	
33658988	Table_1.xlsx	ST1	14-03706								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-01169								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-01169								penicillin			R	
33658988	Table_1.xlsx	ST1	15-01169								oxacillin			R	
33658988	Table_1.xlsx	ST1	15-01169								gentamicin			R	
33658988	Table_1.xlsx	ST1	15-01169								erythromycin			R	
33658988	Table_1.xlsx	ST1	15-01169								clindamycin			I	
33658988	Table_1.xlsx	ST1	15-01169								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	15-01169								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	15-01169								daptomycin			R	
33658988	Table_1.xlsx	ST1	15-01169								cefoxitin			I	
33658988	Table_1.xlsx	ST1	15-01202								daptomycin	=	2.0	R	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	15-01202								penicillin			R	
33658988	Table_1.xlsx	ST1	15-01202								erythromycin			R	
33658988	Table_1.xlsx	ST1	15-01202								daptomycin			R	
33658988	Table_1.xlsx	ST1	12-00014								daptomycin	=	1.0	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	12-00014								penicillin			R	
33658988	Table_1.xlsx	ST1	12-00014								oxacillin			R	
33658988	Table_1.xlsx	ST1	12-00014								erythromycin			R	
33658988	Table_1.xlsx	ST1	12-00014								clindamycin			I	
33658988	Table_1.xlsx	ST1	12-00014								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	12-00014								mupirocin			R	
33658988	Table_1.xlsx	ST1	12-00014								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-01676								daptomycin	=	1.0	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-01676								penicillin			R	
33658988	Table_1.xlsx	ST1	13-01676								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-01676								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-01676								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-01676								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	08-00141								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	08-00141								penicillin			R	
33658988	Table_1.xlsx	ST1	08-00141								oxacillin			R	
33658988	Table_1.xlsx	ST1	08-00141								erythromycin			R	
33658988	Table_1.xlsx	ST1	08-00141								clindamycin			I	
33658988	Table_1.xlsx	ST1	08-00141								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	08-00141								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	10-01970								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	10-01970								penicillin			R	
33658988	Table_1.xlsx	ST1	10-01970								oxacillin			R	
33658988	Table_1.xlsx	ST1	10-01970								erythromycin			R	
33658988	Table_1.xlsx	ST1	10-01970								clindamycin			I	
33658988	Table_1.xlsx	ST1	10-01970								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	10-01970								mupirocin			R	
33658988	Table_1.xlsx	ST1	10-01970								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	11-02779								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	11-02779								penicillin			R	
33658988	Table_1.xlsx	ST1	11-02779								oxacillin			R	
33658988	Table_1.xlsx	ST1	11-02779								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	11-02779								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	11-02222								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	11-02222								penicillin			R	
33658988	Table_1.xlsx	ST1	11-02222								oxacillin			R	
33658988	Table_1.xlsx	ST1	11-02222								erythromycin			R	
33658988	Table_1.xlsx	ST1	11-02222								clindamycin			I	
33658988	Table_1.xlsx	ST1	11-02222								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	11-02222								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-00543								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-00543								penicillin			R	
33658988	Table_1.xlsx	ST1	13-00543								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-00543								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-00543								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-00543								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-00543								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-01132								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-01132								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-00983								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-00983								penicillin			R	
33658988	Table_1.xlsx	ST1	13-00983								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-03524								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-03524								penicillin			R	
33658988	Table_1.xlsx	ST1	13-03524								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-03524								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-03524								clindamycin			I	
33658988	Table_1.xlsx	ST1	13-03524								ciprofloxacin			R	
33658988	Table_1.xlsx	ST1	13-03524								moxifloxacin			R	
33658988	Table_1.xlsx	ST1	13-01538								daptomycin	=	0.5	S	mic_sign '=' inferred
33658988	Table_1.xlsx	ST1	13-01538								penicillin			R	
33658988	Table_1.xlsx	ST1	13-01538								oxacillin			R	
33658988	Table_1.xlsx	ST1	13-01538								erythromycin			R	
33658988	Table_1.xlsx	ST1	13-01538								clindamycin			I	
