985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.485	985002.485	35756053
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.100	985002.100	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.145	985002.145	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.143	985002.143	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.144	985002.144	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.142	985002.142	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.99	985002.99	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.98	985002.98	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.97	985002.97	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.153	985002.153	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.141	985002.141	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.140	985002.140	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.96	985002.96	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.139	985002.139	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.95	985002.95	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.138	985002.138	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.94	985002.94	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.137	985002.137	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.136	985002.136	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.154	985002.154	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.135	985002.135	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.93	985002.93	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.134	985002.134	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.133	985002.133	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.92	985002.92	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.91	985002.91	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.132	985002.132	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.90	985002.90	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.89	985002.89	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.131	985002.131	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.88	985002.88	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.87	985002.87	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
985002.129	985002.129	26806258
