pubmed_id	isolate_name	accession	accession_type	organism	drug_standardized	drug_raw	mic_operator	mic_value	mic_units	sir_call	breakpoint_standard	laboratory_typing_method	source_location	confidence
27381390	CVM N44704	SAMN03894121	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43834	SAMN02912003	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N47727	SAMN03894257	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	8.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48685	SAMN03894272	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46826	SAMN03894205	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43805	SAMN02911974	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N32788	SAMN02699263	BioSample	Salmonella enterica	azithromycin	azithromycin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45943	SAMN03894177	BioSample	Salmonella enterica	azithromycin	azithromycin	=	8.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43788	SAMN02911957	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38917	SAMN02699302	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43470	SAMN03894079	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43842	SAMN02912011	BioSample	Salmonella enterica	azithromycin	azithromycin	=	8.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43775	SAMN02911944	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38870	SAMN02699288	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38943	SAMN02699306	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	=	16.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43765	SAMN02911934	BioSample	Salmonella enterica	azithromycin	azithromycin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N41747	SAMN02699328	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42521	SAMN02699364	BioSample	Salmonella enterica	azithromycin	azithromycin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43745	SAMN02911914	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43753	SAMN02911922	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48702	SAMN03894289	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48685	SAMN03894272	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N40386	SAMN02699316	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N44698	SAMN03894115	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51311	SAMN03894402	BioSample	Salmonella enterica	ampicillin	ampicillin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45931	SAMN03894165	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46858	SAMN03894237	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42507	SAMN02699360	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N31844	SAMN02699244	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51261	SAMN03894352	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46823	SAMN03894202	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43458	SAMN03894067	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.03	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51241	SAMN03894332	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N31395	SAMN02699233	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45390	SAMN03894135	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45938	SAMN03894172	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46833	SAMN03894212	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48687	SAMN03894274	BioSample	Salmonella enterica	azithromycin	azithromycin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43783	SAMN02911952	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N32055	SAMN02699252	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43755	SAMN02911924	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	8.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50439	SAMN03894319	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43748	SAMN02911917	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N41913	SAMN02699334	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N47713	SAMN03894243	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45952	SAMN03894183	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38238	SAMN02699277	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N47717	SAMN03894247	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43767	SAMN02911936	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N41909	SAMN02699333	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43811	SAMN02911980	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42468	SAMN02699348	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	16.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51282	SAMN03894373	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43773	SAMN02911942	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.12	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51280	SAMN03894371	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43843	SAMN02912012	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50444	SAMN03894324	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46829	SAMN03894208	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46810	SAMN03894190	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.03	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N40416	SAMN02699321	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N44707	SAMN03894124	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43789	SAMN02911958	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48699	SAMN03894286	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43790	SAMN02911959	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N40408	SAMN02699319	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	=	64.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51253	SAMN03894344	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	=	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N31597	SAMN02699243	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N31411	SAMN02699238	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51981	SAMN03894407	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43789	SAMN02911958	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	=	8.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N40416	SAMN02699321	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43831	SAMN02912000	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38860	SAMN02699283	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	=	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43843	SAMN02912012	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43780	SAMN02911949	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	16.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51259	SAMN03894350	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43795	SAMN02911964	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51306	SAMN03894397	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42480	SAMN02699354	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38234	SAMN02699275	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42482	SAMN02699355	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43830	SAMN02911999	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51298	SAMN03894389	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45402	SAMN03894147	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N29339	SAMN02699196	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	16.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45944	SAMN03894178	BioSample	Salmonella enterica	azithromycin	azithromycin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46815	SAMN03894195	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43753	SAMN02911922	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N41906	SAMN02699332	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45929	SAMN03894163	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N39863	SAMN02699308	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50423	SAMN03894303	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N37931	SAMN02699269	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51279	SAMN03894370	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42337	SAMN02699342	BioSample	Salmonella enterica	azithromycin	azithromycin	=	8.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43797	SAMN02911966	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46828	SAMN03894207	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50432	SAMN03894312	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43475	SAMN03894084	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46847	SAMN03894226	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N45945	SAMN03894179	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50424	SAMN03894304	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N44710	SAMN03894127	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N29317	SAMN02699192	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N47718	SAMN03894248	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46833	SAMN03894212	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N29379	SAMN02699209	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N32051	SAMN02699249	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42482	SAMN02699355	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43840	SAMN02912009	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43811	SAMN02911980	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43777	SAMN02911946	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	=	16.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43783	SAMN02911952	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.5	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38903	SAMN02699298	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43790	SAMN02911959	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50439	SAMN03894319	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43786	SAMN02911955	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N44708	SAMN03894125	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N32755	SAMN02699257	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N37950	SAMN02699272	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43467	SAMN03894076	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43829	SAMN03894101	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N32045	SAMN02699247	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N29369	SAMN02699206	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51265	SAMN03894356	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N38870	SAMN02699288	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43461	SAMN03894070	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43836	SAMN03894108	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43800	SAMN02911969	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43749	SAMN02911918	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43751	SAMN02911920	BioSample	Salmonella enterica	azithromycin	azithromycin	=	2.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43775	SAMN02911944	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43831	SAMN02912000	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM 43796	SAMN02911965	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51273	SAMN03894364	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51286	SAMN03894377	BioSample	Salmonella enterica	ampicillin	ampicillin	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51241	SAMN03894332	BioSample	Salmonella enterica	azithromycin	azithromycin	=	4.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51240	SAMN03894331	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N47726	SAMN03894256	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43831	SAMN03894103	BioSample	Salmonella enterica	ampicillin	ampicillin	>	32.0	mg/L	Resistant	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N46858	SAMN03894237	BioSample	Salmonella enterica	azithromycin	azithromycin	=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N50430	SAMN03894310	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48706	SAMN03894293	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<=	0.015	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N42492	SAMN02699357	BioSample	Salmonella enterica	amoxicillin-clavulanic_acid	amoxicillin/clavulanic acid	<=	1.0	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N48700	SAMN03894287	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N51302	SAMN03894393	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
27381390	CVM N43478	SAMN03894087	BioSample	Salmonella enterica	ceftriaxone	ceftriaxone	<=	0.25	mg/L	Susceptible	CLSI	Broth dilution	bv_brc_genome_amr	high
