pubmed_id	isolate_name	accession	accession_type	organism	drug_standardized	drug_raw	mic_operator	mic_value	mic_units	sir_call	breakpoint_standard	laboratory_typing_method	source_location	confidence
35651495	048_2014	SAMN26764569	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	4/2	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B403_2019	SAMN26764408	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	074_2015	SAMN26764560	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B174_2018	SAMN26764462	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B084_2017	SAMN26764473	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B147_2018	SAMN26764466	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.06	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS82	SAMN26764342	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	151_2015	SAMN26764531	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	>	64/32	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS69	SAMN26764351	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B199_2018	SAMN26764453	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B186_2018	SAMN26764458	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	159_2015	SAMN26764528	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	145_2015	SAMN26764535	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS91	SAMN26764337	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS140	SAMN26764376	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	jlS121	SAMN26764388	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B202_2018	SAMN26764452	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	067_2014	SAMN26764565	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.125	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B373_2019	SAMN26764417	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B008_2017	SAMN26764497	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B103_2018	SAMN26764471	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	64/32	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B303_2019	SAMN26764441	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B013_2017	SAMN26764494	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	130_2015	SAMN26764543	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B059_2017	SAMN26764480	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	043_2014	SAMN26764572	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS75	SAMN26764347	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	158_2015	SAMN26764529	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	029_2014	SAMN26764577	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	131_2015	SAMN26764542	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS3	SAMN26764365	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B349_2019	SAMN26764425	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B402_2019	SAMN26764409	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B386_2019	SAMN26764412	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS134	SAMN26764379	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B008_2017	SAMN26764497	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	158_2015	SAMN26764529	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S57	SAMN26764399	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS8	SAMN26764343	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B329_2019	SAMN26764433	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S69	SAMN26764398	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS136	SAMN26764377	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S12	SAMN26764404	BioSample	Salmonella enterica	azithromycin	azithromycin	=	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	155_2015	SAMN26764530	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B234_2018	SAMN26764445	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	024_2014	SAMN26764581	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	4/2	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	093_2014	SAMN26764556	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	026_2014	SAMN26764579	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S75	SAMN26764396	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	159_2015	SAMN26764528	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	162_2015	SAMN26764527	BioSample	Salmonella enterica	azithromycin	azithromycin	=	32.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	014_2014	SAMN26764585	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B349_2019	SAMN26764425	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B009_2017	SAMN26764496	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	030_2014	SAMN26764576	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	029_2014	SAMN26764577	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS4	SAMN26764357	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B040_2017	SAMN26764486	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.5	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	149_2015	SAMN26764532	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	028_2014	SAMN26764578	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B135_2018	SAMN26764468	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	093_2014	SAMN26764556	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B043_2017	SAMN26764485	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B385_2019	SAMN26764413	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	A006_2016	SAMN26764522	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B384_2019	SAMN26764414	BioSample	Salmonella enterica	azithromycin	azithromycin	=	8.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B378_2019	SAMN26764415	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS33	SAMN26764362	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	136_2015	SAMN26764539	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	048_2014	SAMN26764569	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	GL10	SAMN26764405	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	104_2015	SAMN26764551	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	164_2015	SAMN26764525	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	026_2014	SAMN26764579	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	048_2014	SAMN26764569	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	140_2015	SAMN26764538	BioSample	Salmonella enterica	azithromycin	azithromycin	=	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	074_2015	SAMN26764560	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	041_2014	SAMN26764574	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	<	2/1	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS87	SAMN26764339	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.5	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B018_2017	SAMN26764491	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B323_2019	SAMN26764434	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	045_2014	SAMN26764570	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	1.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B061_2017	SAMN26764478	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B390_2019	SAMN26764410	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.125	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B319_2019	SAMN26764436	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	045_2014	SAMN26764570	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B152_2018	SAMN26764465	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	1.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	A052_2016	SAMN26764512	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS3	SAMN26764365	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B174_2018	SAMN26764462	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	4.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	140_2015	SAMN26764538	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	1.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	A062_2016	SAMN26764508	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B193_2018	SAMN26764455	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.5	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS96	SAMN26764333	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	126_2015	SAMN26764545	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.25	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B351_2019	SAMN26764424	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS23	SAMN26764368	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B361_2019	SAMN26764419	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	043_2014	SAMN26764572	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B202_2018	SAMN26764452	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.125	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B008_2017	SAMN26764497	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B360_2019	SAMN26764420	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	A062_2016	SAMN26764508	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	B091_2017	SAMN26764472	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B320_2019	SAMN26764435	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B137_2018	SAMN26764467	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	<	0.03	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	101_2015	SAMN26764552	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	A052_2016	SAMN26764512	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B402_2019	SAMN26764409	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	0.125	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS41	SAMN26764355	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	<	2/1	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B213_2018	SAMN26764447	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	jlS115	SAMN26764393	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	026_2014	SAMN26764579	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS79	SAMN26764344	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	129_2015	SAMN26764544	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S7	SAMN26764397	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B115_2018	SAMN26764469	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	>	32.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	073_2015	SAMN26764562	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	B023_2017	SAMN26764489	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	32/16	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	077_2015	SAMN26764559	BioSample	Salmonella enterica	ampicillin	ampicillin/sulbactam	=	16/8	mg/L	Intermediate	CLSI	MIC	bv_brc_genome_amr	high
35651495	JLS41	SAMN26764355	BioSample	Salmonella enterica	ampicillin	ampicillin	<	2.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B061_2017	SAMN26764478	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	098_2014	SAMN26764553	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S96	SAMN26764395	BioSample	Salmonella enterica	ampicillin	ampicillin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	jl19S55	SAMN26764400	BioSample	Salmonella enterica	azithromycin	azithromycin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	A086_2016	SAMN26764503	BioSample	Salmonella enterica	azithromycin	azithromycin	<	4.0	mg/L	Susceptible	CLSI	MIC	bv_brc_genome_amr	high
35651495	B366_2019	SAMN26764418	BioSample	Salmonella enterica	azithromycin	azithromycin	>	64.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
35651495	073_2014	SAMN26764563	BioSample	Salmonella enterica	ciprofloxacin	ciprofloxacin	=	8.0	mg/L	Resistant	CLSI	MIC	bv_brc_genome_amr	high
